3.894967729620711916e-01,3.036804014629593818e-01,3.382830654555430971e-01,7.259760569931686724e+00
7.910351137320259518e-01,6.562403755282780748e-01,6.016178829119589455e-01,1.410499916299303536e+01
1.221498688143893840e+00,1.195987604849275021e+00,9.804984176524227379e-01,2.574400303812939228e+01
1.718321289533164764e+00,1.804602450560423232e+00,1.618654461863232807e+00,4.057793243509577508e+01
1.093622820110889737e+00,1.327895646323891121e+00,1.106895351547988016e+00,2.880395594284015104e+01
4.575765407626938286e-01,5.618358356600825498e-01,5.409493316457291145e-01,1.372106372134185115e+01
3.226606693503963341e-01,3.622355652023064865e-01,3.080785990257762785e-01,8.101818996684633234e+00
