#Dispersion spectrum for magnitude shift 0.4
#Columns: (time delay) (dispersion function, measured) (dispersion function, fit)


10 0.0029236 0.00289503
10.8 0.00291624 0.00289057
11.6 0.00288596 0.00288627
12.4 0.00291494 0.00288211
13.2 0.00290745 0.0028781
14 0.00289952 0.00287425
14.8 0.00288648 0.00287055
15.6 0.0028654 0.002867
16.4 0.00286855 0.0028636
17.2 0.00283565 0.00286035
18 0.00283167 0.00285725
18.8 0.00282521 0.0028543
19.6 0.00282384 0.00285151
20.4 0.0028286 0.00284887
21.2 0.00280364 0.00284638
22 0.00280323 0.00284403
22.8 0.00280422 0.00284185
23.6 0.00279852 0.00283981
24.4 0.002804 0.00283792
25.2 0.0027953 0.00283619
26 0.00282558 0.0028346
26.8 0.00282447 0.00283317
27.6 0.0027974 0.00283189
28.4 0.00284257 0.00283076
29.2 0.002833 0.00282978
30 0.00282948 0.00282895
30.8 0.00282748 0.00282828
31.6 0.00288506 0.00282775
32.4 0.00286643 0.00282738
33.2 0.00289378 0.00282716
34 0.00286636 0.00282709
34.8 0.00285925 0.00282717
35.6 0.00287254 0.0028274
36.4 0.00287708 0.00282778
37.2 0.0028507 0.00282832
38 0.00284514 0.002829
38.8 0.00283791 0.00282984
39.6 0.00284285 0.00283083
40.4 0.00283344 0.00283197
41.2 0.00283284 0.00283326
42 0.00280445 0.0028347
42.8 0.00280384 0.0028363
43.6 0.00281621 0.00283804
44.4 0.00280061 0.00283994
45.2 0.00285241 0.00284199
46 0.00284876 0.00284419
46.8 0.00285069 0.00284654
47.6 0.00284083 0.00284904
48.4 0.00283167 0.00285169
49.2 0.00284036 0.0028545
