#Dispersion spectrum for magnitude shift -2.5
#Columns: (time delay) (dispersion function, measured) (dispersion function, fit)


10 0.113743 0.113981
10.8 0.11379 0.113964
11.6 0.113986 0.113952
12.4 0.113806 0.113945
13.2 0.113846 0.113943
14 0.113894 0.113947
14.8 0.113971 0.113956
15.6 0.114104 0.11397
16.4 0.114074 0.11399
17.2 0.114271 0.114015
18 0.114297 0.114045
18.8 0.114333 0.11408
19.6 0.114327 0.114121
20.4 0.114297 0.114167
21.2 0.114466 0.114218
22 0.114463 0.114274
22.8 0.114458 0.114336
23.6 0.114478 0.114403
24.4 0.114446 0.114475
25.2 0.114498 0.114553
26 0.114293 0.114636
26.8 0.114301 0.114724
27.6 0.11447 0.114817
28.4 0.114185 0.114916
29.2 0.114249 0.115019
30 0.114275 0.115129
30.8 0.114288 0.115243
31.6 0.116366 0.115363
32.4 0.116479 0.115488
33.2 0.116293 0.115618
34 0.116475 0.115753
34.8 0.116521 0.115894
35.6 0.116441 0.11604
36.4 0.116424 0.116191
37.2 0.116603 0.116348
38 0.116638 0.11651
38.8 0.116677 0.116677
39.6 0.116642 0.116849
40.4 0.116698 0.117027
41.2 0.116701 0.11721
42 0.116882 0.117398
42.8 0.116886 0.117591
43.6 0.11681 0.11779
44.4 0.116918 0.117994
45.2 0.119119 0.118203
46 0.119145 0.118418
46.8 0.119131 0.118638
47.6 0.119194 0.118863
48.4 0.119249 0.119093
49.2 0.1192 0.119329
