#Dispersion spectrum for magnitude shift 2.1
#Columns: (time delay) (dispersion function, measured) (dispersion function, fit)


10 0.0801421 0.0800045
10.8 0.0801029 0.0799639
11.6 0.0799401 0.0799271
12.4 0.0800914 0.079894
13.2 0.0800563 0.0798645
14 0.0800154 0.0798387
14.8 0.0799498 0.0798166
15.6 0.0798383 0.0797982
16.4 0.0798609 0.0797834
17.2 0.0796932 0.0797724
18 0.0796715 0.079765
18.8 0.0796404 0.0797613
19.6 0.0796415 0.0797613
20.4 0.0796671 0.079765
21.2 0.0795284 0.0797723
22 0.0795291 0.0797834
22.8 0.079534 0.0797981
23.6 0.0795129 0.0798165
24.4 0.0795407 0.0798386
25.2 0.0794964 0.0798643
26 0.0796644 0.0798938
26.8 0.0796579 0.0799269
27.6 0.0795157 0.0799637
28.4 0.079755 0.0800042
29.2 0.079702 0.0800484
30 0.0796811 0.0800963
30.8 0.0796702 0.0801478
31.6 0.0811763 0.0802031
32.4 0.0810809 0.080262
33.2 0.081233 0.0803246
34 0.0810828 0.0803908
34.8 0.0810448 0.0804608
35.6 0.0811127 0.0805344
36.4 0.0811299 0.0806118
37.2 0.0809831 0.0806928
38 0.080954 0.0807775
38.8 0.0809195 0.0808658
39.6 0.0809481 0.0809579
40.4 0.0808999 0.0810536
41.2 0.0808972 0.0811531
42 0.0807461 0.0812562
42.8 0.0807427 0.0813629
43.6 0.0808072 0.0814734
44.4 0.0807188 0.0815876
45.2 0.0822431 0.0817054
46 0.0822223 0.0818269
46.8 0.0822337 0.0819521
47.6 0.0821811 0.082081
48.4 0.0821344 0.0822136
49.2 0.0821769 0.0823498
