#Dispersion spectrum for magnitude shift -1.1
#Columns: (time delay) (dispersion function, measured) (dispersion function, fit)


10 0.0220624 0.0221589
10.8 0.0220831 0.0221595
11.6 0.0221698 0.0221611
12.4 0.0220908 0.0221638
13.2 0.0221077 0.0221675
14 0.0221288 0.0221723
14.8 0.0221622 0.0221781
15.6 0.0222209 0.022185
16.4 0.0222069 0.0221929
17.2 0.0222929 0.0222018
18 0.0223046 0.0222118
18.8 0.0223199 0.0222228
19.6 0.0223163 0.0222349
20.4 0.0223027 0.0222481
21.2 0.022378 0.0222622
22 0.0223767 0.0222774
22.8 0.0223742 0.0222937
23.6 0.0223821 0.022311
24.4 0.0223678 0.0223294
25.2 0.0223906 0.0223488
26 0.0222993 0.0223692
26.8 0.022303 0.0223907
27.6 0.0223775 0.0224132
28.4 0.0222514 0.0224368
29.2 0.0222801 0.0224614
30 0.022292 0.0224871
30.8 0.0222978 0.0225138
31.6 0.0226935 0.0225415
32.4 0.0227426 0.0225703
33.2 0.0226598 0.0226002
34 0.0227407 0.0226311
34.8 0.0227609 0.022663
35.6 0.0227259 0.022696
36.4 0.0227194 0.02273
37.2 0.0227993 0.0227651
38 0.0228144 0.0228012
38.8 0.0228313 0.0228383
39.6 0.0228154 0.0228766
40.4 0.0228401 0.0229158
41.2 0.0228414 0.0229561
42 0.0229213 0.0229974
42.8 0.0229231 0.0230398
43.6 0.0228896 0.0230832
44.4 0.0229382 0.0231277
45.2 0.0233678 0.0231732
46 0.0233793 0.0232198
46.8 0.0233729 0.0232674
47.6 0.0234008 0.023316
48.4 0.0234247 0.0233657
49.2 0.0234036 0.0234165
