#Dispersion spectrum for magnitude shift -0.4
#Columns: (time delay) (dispersion function, measured) (dispersion function, fit)


10 0.00294913 0.0029839
10.8 0.00295673 0.00298526
11.6 0.00298883 0.00298678
12.4 0.00296025 0.00298845
13.2 0.00296575 0.00299029
14 0.00297334 0.00299229
14.8 0.00298504 0.00299445
15.6 0.0030065 0.00299676
16.4 0.0030005 0.00299924
17.2 0.00303101 0.00300188
18 0.0030354 0.00300468
18.8 0.00304054 0.00300763
19.6 0.003038 0.00301075
20.4 0.00303295 0.00301403
21.2 0.0030615 0.00301747
22 0.00306058 0.00302107
22.8 0.00305973 0.00302482
23.6 0.00306128 0.00302874
24.4 0.00305624 0.00303282
25.2 0.00306432 0.00303706
26 0.00302977 0.00304146
26.8 0.00303119 0.00304602
27.6 0.00305832 0.00305073
28.4 0.00301213 0.00305561
29.2 0.00302298 0.00306065
30 0.00302766 0.00306585
30.8 0.00302983 0.00307121
31.6 0.00307917 0.00307673
32.4 0.00309667 0.00308241
33.2 0.00306528 0.00308825
34 0.00309565 0.00309425
34.8 0.00310308 0.0031004
35.6 0.00309065 0.00310672
36.4 0.00308927 0.0031132
37.2 0.00311956 0.00311984
38 0.00312505 0.00312664
38.8 0.00313068 0.0031336
39.6 0.0031245 0.00314072
40.4 0.0031333 0.003148
41.2 0.00313369 0.00315544
42 0.00316306 0.00316304
42.8 0.00316376 0.0031708
43.6 0.00315162 0.00317872
44.4 0.00317027 0.0031868
45.2 0.00322791 0.00319504
46 0.00323236 0.00320344
46.8 0.00322981 0.003212
47.6 0.00324009 0.00322072
48.4 0.00324856 0.0032296
49.2 0.00324137 0.00323864
