#Dispersion spectrum for magnitude shift -0.6
#Columns: (time delay) (dispersion function, measured) (dispersion function, fit)


10 0.00659187 0.00664368
10.8 0.00660321 0.00664538
11.6 0.00665091 0.0066474
12.4 0.00660794 0.00664976
13.2 0.00661669 0.00665244
14 0.00662816 0.00665546
14.8 0.00664604 0.0066588
15.6 0.00667814 0.00666247
16.4 0.00666986 0.00666647
17.2 0.00671621 0.0066708
18 0.0067227 0.00667546
18.8 0.00673073 0.00668045
19.6 0.00672791 0.00668577
20.4 0.0067204 0.00669142
21.2 0.00676233 0.00669739
22 0.00676129 0.0067037
22.8 0.00675998 0.00671034
23.6 0.00676334 0.0067173
24.4 0.00675566 0.0067246
25.2 0.00676794 0.00673222
26 0.00671718 0.00674017
26.8 0.00671923 0.00674845
27.6 0.00675991 0.00675706
28.4 0.00669088 0.00676601
29.2 0.00670684 0.00677528
30 0.00671357 0.00678487
30.8 0.00671678 0.0067948
31.6 0.00683141 0.00680506
32.4 0.00685793 0.00681565
33.2 0.00681186 0.00682656
34 0.00685668 0.00683781
34.8 0.00686775 0.00684939
35.6 0.00684888 0.00686129
36.4 0.00684602 0.00687352
37.2 0.00689049 0.00688609
38 0.00689874 0.00689898
38.8 0.00690758 0.0069122
39.6 0.00689862 0.00692575
40.4 0.00691198 0.00693963
41.2 0.0069126 0.00695384
42 0.00695641 0.00696838
42.8 0.00695745 0.00698325
43.6 0.00693918 0.00699844
44.4 0.00696638 0.00701397
45.2 0.00709537 0.00702983
46 0.00710184 0.00704601
46.8 0.00709818 0.00706253
47.6 0.0071135 0.00707937
48.4 0.00712637 0.00709654
49.2 0.0071152 0.00711405
