#Dispersion spectrum for magnitude shift -0.9
#Columns: (time delay) (dispersion function, measured) (dispersion function, fit)


10 0.0147833 0.0148615
10.8 0.0148002 0.0148629
11.6 0.0148713 0.014865
12.4 0.0148067 0.0148678
13.2 0.0148204 0.0148713
14 0.0148377 0.0148755
14.8 0.0148648 0.0148804
15.6 0.0149129 0.014886
16.4 0.0149012 0.0148923
17.2 0.0149713 0.0148993
18 0.0149809 0.0149071
18.8 0.0149933 0.0149155
19.6 0.01499 0.0149247
20.4 0.0149788 0.0149346
21.2 0.0150408 0.0149452
22 0.0150396 0.0149564
22.8 0.0150376 0.0149684
23.6 0.0150437 0.0149811
24.4 0.0150321 0.0149945
25.2 0.0150506 0.0150087
26 0.0149756 0.0150235
26.8 0.0149786 0.015039
27.6 0.0150396 0.0150553
28.4 0.0149363 0.0150722
29.2 0.0149599 0.0150899
30 0.0149697 0.0151083
30.8 0.0149745 0.0151273
31.6 0.0152375 0.0151471
32.4 0.0152776 0.0151676
33.2 0.0152095 0.0151888
34 0.015276 0.0152107
34.8 0.0152925 0.0152334
35.6 0.015264 0.0152567
36.4 0.0152589 0.0152807
37.2 0.0153246 0.0153055
38 0.015337 0.0153309
38.8 0.0153507 0.0153571
39.6 0.0153376 0.015384
40.4 0.0153578 0.0154115
41.2 0.0153588 0.0154398
42 0.0154242 0.0154688
42.8 0.0154258 0.0154985
43.6 0.0153983 0.0155289
44.4 0.0154383 0.0155601
45.2 0.0157268 0.0155919
46 0.0157363 0.0156244
46.8 0.0157309 0.0156577
47.6 0.0157538 0.0156916
48.4 0.0157733 0.0157263
49.2 0.0157561 0.0157617
