#Dispersion spectrum for magnitude shift 1
#Columns: (time delay) (dispersion function, measured) (dispersion function, fit)


10 0.0181772 0.0181062
10.8 0.0181586 0.0180927
11.6 0.0180815 0.01808
12.4 0.0181537 0.0180682
13.2 0.0181365 0.0180572
14 0.0181169 0.0180471
14.8 0.0180853 0.0180378
15.6 0.0180323 0.0180294
16.4 0.0180423 0.0180218
17.2 0.0179619 0.0180151
18 0.0179516 0.0180092
18.8 0.0179364 0.0180041
19.6 0.0179359 0.018
20.4 0.0179481 0.0179966
21.2 0.017883 0.0179941
22 0.0178829 0.0179924
22.8 0.0178853 0.0179916
23.6 0.0178742 0.0179917
24.4 0.0178876 0.0179926
25.2 0.0178663 0.0179943
26 0.0179452 0.0179969
26.8 0.0179422 0.0180003
27.6 0.0178744 0.0180046
28.4 0.0179881 0.0180097
29.2 0.0179632 0.0180156
30 0.0179536 0.0180224
30.8 0.0179484 0.0180301
31.6 0.018295 0.0180386
32.4 0.0182493 0.0180479
33.2 0.0183207 0.0180581
34 0.01825 0.0180692
34.8 0.0182319 0.0180811
35.6 0.0182645 0.0180938
36.4 0.0182735 0.0181074
37.2 0.0182046 0.0181218
38 0.0181908 0.0181371
38.8 0.0181739 0.0181532
39.6 0.0181872 0.0181701
40.4 0.0181641 0.018188
41.2 0.0181628 0.0182066
42 0.0180911 0.0182261
42.8 0.0180895 0.0182465
43.6 0.0181202 0.0182677
44.4 0.0180789 0.0182897
45.2 0.0184198 0.0183126
46 0.0184101 0.0183363
46.8 0.0184154 0.0183609
47.6 0.0183904 0.0183863
48.4 0.018368 0.0184126
49.2 0.0183887 0.0184397
