#Dispersion spectrum for magnitude shift 0.1
#Columns: (time delay) (dispersion function, measured) (dispersion function, fit)


10 0.000205902 0.000200185
10.8 0.000204153 0.000198743
11.6 0.000197262 0.000197331
12.4 0.000204655 0.000195948
13.2 0.000202042 0.000194594
14 0.000199932 0.00019327
14.8 0.000196165 0.000191974
15.6 0.000191039 0.000190709
16.4 0.000190759 0.000189472
17.2 0.000181637 0.000188265
18 0.000180798 0.000187087
18.8 0.000178685 0.000185939
19.6 0.000176876 0.00018482
20.4 0.000177957 0.00018373
21.2 0.000173064 0.00018267
22 0.000172462 0.000181638
22.8 0.000172767 0.000180637
23.6 0.000169782 0.000179664
24.4 0.000171319 0.000178721
25.2 0.000168911 0.000177807
26 0.00017488 0.000176922
26.8 0.000174714 0.000176067
27.6 0.000167976 0.000175241
28.4 0.00017888 0.000174444
29.2 0.000176973 0.000173677
30 0.000176527 0.000172939
30.8 0.000176086 0.00017223
31.6 0.000180078 0.000171551
32.4 0.000174988 0.000170901
33.2 0.000180314 0.00017028
34 0.000174568 0.000169689
34.8 0.000172909 0.000169127
35.6 0.000176551 0.000168594
36.4 0.000178873 0.000168091
37.2 0.000173744 0.000167617
38 0.000172332 0.000167172
38.8 0.000169921 0.000166756
39.6 0.000170693 0.00016637
40.4 0.000168109 0.000166013
41.2 0.000167876 0.000165686
42 0.000161152 0.000165388
42.8 0.000161036 0.000165119
43.6 0.000164211 0.000164879
44.4 0.000161455 0.000164669
45.2 0.000163034 0.000164488
46 0.00016242 0.000164336
46.8 0.000162673 0.000164214
47.6 0.000160362 0.000164121
48.4 0.000157814 0.000164057
49.2 0.000160549 0.000164023
