#Dispersion spectrum for magnitude shift 1.6
#Columns: (time delay) (dispersion function, measured) (dispersion function, fit)


10 0.0465217 0.0464125
10.8 0.0464919 0.046386
11.6 0.046368 0.0463615
12.4 0.0464833 0.0463392
13.2 0.0464564 0.0463191
14 0.0464252 0.0463011
14.8 0.046375 0.0462853
15.6 0.0462901 0.0462716
16.4 0.046307 0.04626
17.2 0.046179 0.0462506
18 0.0461624 0.0462433
18.8 0.0461386 0.0462381
19.6 0.0461389 0.0462351
20.4 0.0461584 0.0462343
21.2 0.0460532 0.0462356
22 0.0460536 0.046239
22.8 0.0460573 0.0462446
23.6 0.0460407 0.0462523
24.4 0.046062 0.0462622
25.2 0.0460281 0.0462742
26 0.0461557 0.0462883
26.8 0.0461508 0.0463046
27.6 0.0460424 0.046323
28.4 0.0462246 0.0463436
29.2 0.0461844 0.0463663
30 0.0461686 0.0463912
30.8 0.0461603 0.0464182
31.6 0.0470383 0.0464473
32.4 0.0469655 0.0464786
33.2 0.047081 0.0465121
34 0.0469669 0.0465476
34.8 0.0469379 0.0465854
35.6 0.0469898 0.0466252
36.4 0.0470032 0.0466672
37.2 0.0468918 0.0467114
38 0.0468697 0.0467577
38.8 0.0468432 0.0468061
39.6 0.0468648 0.0468567
40.4 0.0468281 0.0469094
41.2 0.046826 0.0469643
42 0.046711 0.0470213
42.8 0.0467084 0.0470804
43.6 0.0467575 0.0471417
44.4 0.0466906 0.0472051
45.2 0.0475722 0.0472707
46 0.0475564 0.0473384
46.8 0.047565 0.0474083
47.6 0.0475249 0.0474803
48.4 0.0474893 0.0475544
49.2 0.0475219 0.0476307
