#Dispersion spectrum for magnitude shift -1.9
#Columns: (time delay) (dispersion function, measured) (dispersion function, fit)


10 0.0657243 0.0658985
10.8 0.0657599 0.0658916
11.6 0.065909 0.0658876
12.4 0.0657725 0.0658868
13.2 0.0658023 0.065889
14 0.065839 0.0658942
14.8 0.0658971 0.0659026
15.6 0.0659983 0.0659139
16.4 0.0659752 0.0659284
17.2 0.0661246 0.0659458
18 0.0661447 0.0659664
18.8 0.0661715 0.06599
19.6 0.0661668 0.0660167
20.4 0.0661434 0.0660464
21.2 0.0662723 0.0660792
22 0.0662704 0.066115
22.8 0.0662661 0.0661539
23.6 0.0662812 0.0661959
24.4 0.0662564 0.0662409
25.2 0.066296 0.0662889
26 0.0661399 0.0663401
26.8 0.0661461 0.0663943
27.6 0.0662748 0.0664515
28.4 0.0660573 0.0665118
29.2 0.0661065 0.0665752
30 0.0661265 0.0666416
30.8 0.0661365 0.0667111
31.6 0.067332 0.0667836
32.4 0.0674173 0.0668592
33.2 0.0672758 0.0669378
34 0.0674145 0.0670195
34.8 0.0674492 0.0671043
35.6 0.0673885 0.0671921
36.4 0.067376 0.067283
37.2 0.0675126 0.067377
38 0.0675388 0.067474
38.8 0.0675685 0.067574
39.6 0.0675415 0.0676771
40.4 0.0675844 0.0677833
41.2 0.0675867 0.0678925
42 0.0677243 0.0680048
42.8 0.0677275 0.0681202
43.6 0.0676694 0.0682386
44.4 0.0677522 0.06836
45.2 0.0690263 0.0684846
46 0.0690459 0.0686121
46.8 0.069035 0.0687428
47.6 0.0690831 0.0688765
48.4 0.0691246 0.0690132
49.2 0.0690876 0.069153
