#Dispersion spectrum for magnitude shift -0.7
#Columns: (time delay) (dispersion function, measured) (dispersion function, fit)


10 0.0089587 0.00901921
10.8 0.00897191 0.00902091
11.6 0.00902741 0.00902304
12.4 0.00897724 0.00902562
13.2 0.00898762 0.00902864
14 0.00900102 0.00903209
14.8 0.009022 0.00903598
15.6 0.00905942 0.00904032
16.4 0.00904999 0.00904509
17.2 0.00910427 0.0090503
18 0.0091118 0.00905595
18.8 0.00912129 0.00906203
19.6 0.00911832 0.00906856
20.4 0.00910958 0.00907553
21.2 0.0091582 0.00908293
22 0.00915709 0.00909077
22.8 0.00915555 0.00909906
23.6 0.00915982 0.00910778
24.4 0.00915082 0.00911694
25.2 0.00916521 0.00912654
26 0.00910633 0.00913658
26.8 0.00910871 0.00914706
27.6 0.00915616 0.00915797
28.4 0.00907572 0.00916933
29.2 0.00909423 0.00918112
30 0.00910198 0.00919336
30.8 0.00910571 0.00920603
31.6 0.00926308 0.00921914
32.4 0.00929412 0.00923269
33.2 0.00924071 0.00924668
34 0.00929274 0.00926111
34.8 0.00930563 0.00927598
35.6 0.00928356 0.00929128
36.4 0.00927995 0.00930703
37.2 0.0093315 0.00932321
38 0.00934113 0.00933984
38.8 0.00935159 0.0093569
39.6 0.00934123 0.0093744
40.4 0.00935687 0.00939234
41.2 0.00935761 0.00941072
42 0.00940864 0.00942954
42.8 0.00940985 0.00944879
43.6 0.00938851 0.00946849
44.4 0.00942 0.00948862
45.2 0.00959514 0.0095092
46 0.00960262 0.00953021
46.8 0.0095984 0.00955166
47.6 0.00961623 0.00957355
48.4 0.00963132 0.00959588
49.2 0.00961816 0.00961865
