#Dispersion spectrum for magnitude shift -1.6
#Columns: (time delay) (dispersion function, measured) (dispersion function, fit)


10 0.0466238 0.046768
10.8 0.0466538 0.0467647
11.6 0.0467795 0.0467636
12.4 0.0466646 0.0467646
13.2 0.0466896 0.0467679
14 0.0467204 0.0467733
14.8 0.0467692 0.0467808
15.6 0.0468545 0.0467906
16.4 0.0468348 0.0468026
17.2 0.0469604 0.0468167
18 0.0469774 0.046833
18.8 0.0469999 0.0468515
19.6 0.0469956 0.0468721
20.4 0.0469758 0.0468949
21.2 0.0470847 0.04692
22 0.047083 0.0469471
22.8 0.0470794 0.0469765
23.6 0.0470918 0.047008
24.4 0.0470709 0.0470418
25.2 0.0471042 0.0470777
26 0.0469724 0.0471157
26.8 0.0469776 0.047156
27.6 0.0470861 0.0471984
28.4 0.0469028 0.047243
29.2 0.0469443 0.0472898
30 0.0469613 0.0473388
30.8 0.0469697 0.0473899
31.6 0.0478148 0.0474433
32.4 0.0478865 0.0474988
33.2 0.047767 0.0475564
34 0.047884 0.0476163
34.8 0.0479133 0.0476783
35.6 0.0478623 0.0477425
36.4 0.047852 0.0478089
37.2 0.0479673 0.0478775
38 0.0479894 0.0479482
38.8 0.0480143 0.0480211
39.6 0.0479914 0.0480962
40.4 0.0480276 0.0481735
41.2 0.0480294 0.048253
42 0.0481454 0.0483346
42.8 0.0481481 0.0484184
43.6 0.0480992 0.0485044
44.4 0.0481692 0.0485926
45.2 0.0490742 0.0486829
46 0.0490908 0.0487754
46.8 0.0490815 0.0488701
47.6 0.049122 0.048967
48.4 0.0491569 0.0490661
49.2 0.0491259 0.0491673
