#Dispersion spectrum for magnitude shift 2
#Columns: (time delay) (dispersion function, measured) (dispersion function, fit)


10 0.0726907 0.0725586
10.8 0.0726535 0.0725211
11.6 0.0724984 0.0724869
12.4 0.0726425 0.0724561
13.2 0.072609 0.0724286
14 0.0725701 0.0724044
14.8 0.0725075 0.0723836
15.6 0.0724014 0.0723662
16.4 0.0724228 0.0723521
17.2 0.0722631 0.0723413
18 0.0722424 0.0723339
18.8 0.0722127 0.0723298
19.6 0.0722137 0.072329
20.4 0.0722381 0.0723316
21.2 0.0721061 0.0723375
22 0.0721067 0.0723468
22.8 0.0721114 0.0723594
23.6 0.0720912 0.0723754
24.4 0.0721177 0.0723947
25.2 0.0720754 0.0724173
26 0.0722354 0.0724433
26.8 0.0722292 0.0724726
27.6 0.0720938 0.0725053
28.4 0.0723216 0.0725413
29.2 0.0722712 0.0725806
30 0.0722513 0.0726233
30.8 0.072241 0.0726693
31.6 0.073608 0.0727187
32.4 0.0735171 0.0727714
33.2 0.0736619 0.0728275
34 0.0735189 0.0728868
34.8 0.0734827 0.0729496
35.6 0.0735474 0.0730157
36.4 0.0735638 0.0730851
37.2 0.0734241 0.0731578
38 0.0733964 0.0732339
38.8 0.0733635 0.0733134
39.6 0.0733907 0.0733961
40.4 0.0733448 0.0734823
41.2 0.0733422 0.0735717
42 0.0731984 0.0736645
42.8 0.0731951 0.0737607
43.6 0.0732565 0.0738602
44.4 0.0731724 0.073963
45.2 0.0745542 0.0740692
46 0.0745344 0.0741787
46.8 0.0745453 0.0742915
47.6 0.0744951 0.0744077
48.4 0.0744507 0.0745272
49.2 0.0744912 0.0746501
